gt type, IBERT V6 GTX
device, XC6VLX240T
sw version, 14.6 P.68d (Build 14600.13.159.658)
date, 11/20/2014
time, 7:20 PM CET
voltage interval, 
sweep test settings, RX Sampling Point, 0, 127, 
sweep test settings, TX Diff Swing, 590 mV (0110), 590 mV (0110), 
sweep test settings, TX Pre-Emphasis, 0.15 dB (0000), 0.15 dB (0000), 
sweep test settings, TX Post-Emphasis, 0.18 dB (00000), 0.18 dB (00000), 
sweep test settings, RX Eq, 0, 0, 
=======================================================
Iteration, Elapsed Time, TX Diff Swing, TX Pre-Emphasis, TX Post-Emphasis, RX Eq, RX Sampling Point(tap), Link, # Bits, # Errs, BER
1, 00:00:18, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 0, 0,  1.370E011,  1.370E011, 1
2, 00:00:21, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 2, 0,  1.037E012,  1.037E012, 1
3, 00:00:22, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 4, 0,  4.420E012,  4.420E012, 1
4, 00:00:23, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 6, 0,  4.420E012,  4.420E012, 1
5, 00:00:24, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 8, 1, 4904704180, 510551298,  1.041E-001
6, 00:00:25, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 10, 1, 4911768620, 511202928,  1.041E-001
7, 00:00:27, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 12, 0,  4.416E012,  4.416E012, 1
8, 00:00:28, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 14, 1, 4902273800, 510930418,  1.042E-001
9, 00:00:29, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 16, 1, 4904650080, 503294578,  1.026E-001
10, 00:00:30, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 18, 0,  4.422E012,  4.422E012, 1
11, 00:00:31, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 20, 1, 4900707240, 506134255,  1.033E-001
12, 00:00:32, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 22, 0,  4.419E012,  4.419E012, 1
13, 00:00:33, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 24, 1, 4903271540, 516377151,  1.053E-001
14, 00:00:34, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 26, 1, 4902208140, 527760814,  1.077E-001
15, 00:00:35, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 28, 0,  4.418E012,  4.418E012, 1
16, 00:00:37, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 30, 0,  4.419E012,  4.419E012, 1
17, 00:00:38, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 32, 1, 4901026400, 570489567,  1.164E-001
18, 00:00:39, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 34, 0,  4.406E012,  4.406E012, 1
19, 00:00:40, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 36, 0,  4.418E012,  4.418E012, 1
20, 00:00:41, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 38, 0,  4.418E012,  4.418E012, 1
21, 00:00:42, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 40, 1, 4901690900, 705494540,  1.439E-001
22, 00:00:43, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 42, 0,  4.418E012,  4.418E012, 1
23, 00:00:44, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 44, 1, 4899638800, 199600419,  4.074E-002
24, 00:00:45, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 46, 1, 4909422520, 2916814,  5.941E-004
25, 00:00:46, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 48, 1, 4897677260, 89948,  1.837E-005
26, 00:00:48, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 50, 1, 4904152820, 3056,  6.231E-007
27, 00:00:50, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 52, 1, 8204181440, 1431,  1.744E-007
28, 00:00:51, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 54, 1, 4898419440, 7,  1.429E-009
29, 00:00:53, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 56, 1, 4898635860, 0,  2.041E-010
30, 00:00:54, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 58, 1, 4899225240, 0,  2.041E-010
31, 00:00:55, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 60, 1, 4887925780, 0,  2.046E-010
32, 00:00:56, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 62, 1, 4904394860, 0,  2.039E-010
33, 00:00:57, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 64, 1, 4898422100, 0,  2.041E-010
34, 00:00:58, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 66, 1, 4899242300, 0,  2.041E-010
35, 00:00:59, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 68, 1, 4896832460, 0,  2.042E-010
36, 00:00:60, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 70, 1, 4900781720, 0,  2.040E-010
37, 00:1:1, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 72, 1, 4895725320, 0,  2.043E-010
38, 00:1:3, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 74, 1, 5548514860, 0,  1.802E-010
39, 00:1:4, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 76, 1, 4898607000, 0,  2.041E-010
40, 00:1:7, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 78, 1, 5198079820, 0,  1.924E-010
41, 00:1:10, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 80, 1, 8793348260, 0,  1.137E-010
42, 00:1:11, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 82, 1, 4897682560, 0,  2.042E-010
43, 00:1:12, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 84, 1, 4900030980, 0,  2.041E-010
44, 00:1:13, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 86, 1, 4895266900, 0,  2.043E-010
45, 00:1:16, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 88, 1, 13310950300, 1,  7.513E-011
46, 00:1:17, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 90, 1, 4903525980, 13,  2.651E-009
47, 00:1:18, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 92, 1, 4905326660, 228,  4.648E-008
48, 00:1:19, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 94, 1, 4904846860, 8041,  1.639E-006
49, 00:1:21, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 96, 1, 479706300, 46468,  9.687E-005
50, 00:1:23, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 98, 1, 4905240160, 960478,  1.958E-004
51, 00:1:24, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 100, 1, 4896874100, 3012710,  6.152E-004
52, 00:1:26, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 102, 1, 10305056560, 51279199,  4.976E-003
53, 00:1:28, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 104, 1, 4905642500, 89878984,  1.832E-002
54, 00:1:29, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 106, 0,  4.419E012,  4.419E012, 1
55, 00:1:31, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 108, 0,  5.160E012,  5.160E012, 1
56, 00:1:33, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 110, 0,  3.125E012,  3.125E012, 1
57, 00:1:34, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 112, 0,  4.415E012,  4.415E012, 1
58, 00:1:36, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 114, 0,  4.598E012,  4.598E012, 1
59, 00:1:37, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 116, 0,  3.012E012,  3.012E012, 1
60, 00:1:39, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 118, 1, 4897723240, 1006158811,  2.054E-001
61, 00:1:41, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 120, 1, 12299867640, 2211690849,  1.798E-001
62, 00:1:42, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 122, 0,  3.559E012,  3.559E012, 1
63, 00:1:43, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 124, 1, 4894624020, 764271511,  1.561E-001
64, 00:1:46, 590 mV (0110), 0.15 dB (0000), 0.18 dB (00000), 0, 126, 1, 13902897440, 1891708727,  1.361E-001
